drink_wat,water_time,toilet,hh_gps_latitude,hh_gps_longitude,Country
999995,999995,999995,9.354981667,-13.055265,GN
3,15,6,9.355641667,-12.98005333,GN
3,9999,999995,9.356463333,-13.055505,GN
3,15,6,9.356858333,-13.09635667,GN
3,30,10,9.356861667,-12.91404167,GN
3,15,10,9.358718333,-10.67446167,SL
3,30,3,9.360373333,-13.09237833,GN
8,60,6,9.36123,-13.05361833,GN
8,60,6,9.361488333,-13.05159,GN
8,4,6,9.361871667,-10.60498667,SL
5,60,4,9.362001667,-13.05726,GN
8,60,6,9.362055,-13.05692,GN
3,60,10,9.362373333,-10.655445,SL
11,30,3,9.363863333,-13.06523167,GN
8,120,6,9.364465,-12.94717167,GN
8,20,10,9.36452,-13.07456,GN
3,10,3,9.364975,-13.21119167,GN
3,10,6,9.365168333,-12.85052833,SL
7,10,6,9.365388333,-13.057935,GN
3,15,6,9.365755,-12.758735,SL
3,60,10,9.365816667,-13.05796,GN
8,30,6,9.365931667,-13.0728,GN
7,20,6,9.366901667,-13.05841,GN
8,45,6,9.367013333,-12.84052333,SL
8,120,6,9.36824,-12.86726833,SL
3,15,6,9.369323333,-12.84914833,SL
3,15,10,9.369383333,-12.90522333,GN
7,240,6,9.369425,-12.87113667,SL
8,30,6,9.369618333,-12.761315,SL
999995,999995,999995,9.371451667,-12.99920833,GN
7,30,6,9.371681667,-12.99037333,GN
5,10,3,9.37189,-13.17281333,GN
999995,999995,999995,9.374356667,-12.983935,GN
8,60,3,9.374855,-13.16665833,GN
8,20,4,9.3749,-13.16665,GN
999995,999995,999995,9.375156667,-12.98174333,GN
8,30,6,9.375206667,-12.84103833,SL
999995,999995,999995,9.377105,-12.977115,GN
8,20,3,9.377291667,-13.08351,GN
7,30,4,9.381116667,-13.17266333,GN
8,240,6,9.38182,-12.86218167,SL
7,240,6,9.382048333,-12.84163333,SL
4,10,6,9.383873333,-13.01591333,GN
8,90,6,9.383891667,-13.072365,GN
8,2,3,9.384006667,-13.01580333,GN
8,1,4,9.38454,-13.07151667,GN
8,60,6,9.384546667,-13.07156,GN
8,60,6,9.385843333,-13.071325,GN
8,40,3,9.385936667,-13.07132,GN
8,40,6,9.386373333,-13.07095667,GN
999995,999995,999995,9.386386667,-13.07101833,GN
3,15,10,9.387096667,-10.62647833,SL
8,20,10,9.38723,-13.05385833,GN
8,15,10,9.387898333,-13.07173167,GN
999995,999995,999995,9.388426667,-13.07191333,GN
8,30,6,9.388921667,-12.913035,GN
99,30,6,9.390963333,-10.56756667,SL
8,20,6,9.391998333,-12.77333,SL
8,10,6,9.393125,-12.94111167,GN
7,90,3,9.393893333,-13.07131833,GN
3,30,10,9.39478,-13.06547667,GN
7,100,6,9.39494,-13.01526333,GN
999995,999995,999995,9.396263333,-13.09063167,GN
8,60,6,9.396901667,-12.78836667,SL
8,20,10,9.397058333,-12.93236667,GN
7,15,6,9.397126667,-13.02744333,GN
8,15,4,9.39842,-12.97545333,GN
8,60,10,9.398438333,-12.99301,GN
3,20,3,9.398716667,-12.97579667,GN
8,60,4,9.399841667,-13.09086167,GN
7,180,3,9.400095,-13.041145,GN
3,240,6,9.40013,-12.84699167,SL
3,40,10,9.400326667,-10.73181333,SL
8,10,10,9.4004,-12.91122167,GN
8,90,6,9.400786667,-12.71992833,SL
7,30,6,9.401026667,-12.80902167,SL
8,110,6,9.401198333,-13.10899333,GN
8,20,4,9.401321667,-13.10891833,GN
8,120,10,9.402093333,-12.94357667,GN
999995,999995,999995,9.403101667,-13.09779167,GN
8,560,6,9.40357,-13.10954667,GN
8,10,4,9.40363,-13.10953,GN
8,5,6,9.404308333,-10.65435667,SL
7,15,6,9.404513333,-13.14072667,GN
8,15,6,9.4059,-12.766965,SL
3,20,6,9.406398333,-10.68107667,SL
8,90,3,9.407008333,-13.08703167,GN
3,60,10,9.407525,-10.75918833,SL
8,30,3,9.407561667,-12.82769333,SL
7,300,3,9.408236667,-13.08734667,GN
7,90,6,9.408735,-13.131565,GN
7,90,6,9.408735,-13.131565,GN
8,60,6,9.409558333,-12.709945,SL
7,240,6,9.409878333,-13.08734,GN
999995,999995,999995,9.410428333,-13.10062667,GN
7,45,6,9.410606667,-12.79081833,SL
7,60,10,9.411053333,-12.78375167,SL
8,60,3,9.411591667,-12.953595,GN
99,4,6,9.411963333,-12.68467667,SL
7,90,3,9.411996667,-13.087065,GN
8,3,10,9.412158333,-12.949905,GN
999995,999995,999995,9.412683333,-13.09341,GN
3,30,10,9.413155,-13.02234167,GN
999995,999995,999995,9.413586667,-13.09890667,GN
999995,999995,999995,9.413586667,-13.09890667,GN
7,60,6,9.413698333,-12.72321167,SL
999995,999995,999995,9.413941667,-13.06920833,GN
5,50,3,9.414093333,-13.07997333,GN
999995,999995,999995,9.415368333,-13.08834333,GN
999995,999995,999995,9.416055,-13.09308833,GN
99,6,6,9.41845,-10.56225,SL
3,5,6,9.41903,-10.60571333,SL
999995,999995,999995,9.419365,-13.07260667,GN
8,90,10,9.419371667,-12.78262667,SL
99,15,6,9.420568333,-12.69345833,SL
8,60,10,9.420751667,-13.03160333,GN
8,30,10,9.420761667,-12.93490667,GN
7,40,10,9.421288333,-13.12737667,GN
8,10,6,9.421706667,-12.81462167,SL
8,60,6,9.421826667,-12.80796167,SL
8,100,6,9.422958333,-12.93199833,GN
8,20,6,9.42467,-13.051555,GN
3,45,10,9.424825,-10.79514667,SL
8,10,6,9.425415,-12.70081333,SL
8,25,10,9.426611667,-13.05219167,GN
8,15,6,9.42733,-12.70747833,SL
7,6,10,9.427458333,-12.80085333,SL
999995,999995,999995,9.427506667,-13.08223,GN
999995,999995,999995,9.427701667,-13.082445,GN
8,10,10,9.428083333,-12.78965833,SL
8,30,3,9.428743333,-12.77022333,SL
7,10,6,9.429288333,-12.750845,SL
7,7,6,9.43041,-13.06468167,GN
8,6,6,9.431541667,-12.80336,SL
3,10,10,9.431561667,-12.914245,GN
5,5,6,9.432666667,-13.06709833,GN
3,40,10,9.432958333,-12.79898167,SL
7,2,3,9.43354,-13.06884833,GN
3,60,3,9.434058333,-12.77630833,SL
8,60,6,9.434555,-13.05524833,GN
8,30,10,9.434773333,-12.95121667,GN
7,5,6,9.434956667,-13.060355,GN
8,40,6,9.435275,-13.057895,GN
7,5,6,9.436476667,-12.69569833,SL
8,20,6,9.436541667,-12.7813,SL
8,10,6,9.436938333,-12.79246167,SL
8,20,10,9.437125,-12.95344667,GN
8,10,3,9.437388333,-12.78441167,SL
8,45,10,9.437995,-10.637515,SL
8,8,6,9.438385,-12.79977333,SL
8,20,6,9.43992,-12.772285,SL
8,6,3,9.440116667,-12.7421,SL
99,20,10,9.440326667,-12.682295,SL
8,60,6,9.440348333,-12.79487667,SL
8,30,10,9.440613333,-12.82323667,SL
8,20,6,9.442156667,-12.76583,SL
3,2,10,9.442573333,-12.94674167,GN
7,30,6,9.44328,-12.81391,SL
8,50,10,9.443426667,-12.82601167,SL
8,20,3,9.444575,-12.826465,SL
99,15,6,9.445316667,-12.69438667,SL
8,120,10,9.446141667,-12.94852,GN
8,40,3,9.446188333,-12.81637667,SL
3,90,3,9.446288333,-12.715985,SL
3,150,3,9.446965,-12.71644833,SL
8,30,3,9.44846,-12.94889333,GN
8,10,6,9.448581667,-12.81873,SL
8,6,10,9.44865,-12.73148667,SL
7,30,6,9.449638333,-12.73900833,SL
3,10,6,9.450226667,-12.710195,SL
7,60,10,9.451385,-12.73803,SL
3,60,3,9.453781667,-13.18248833,GN
8,8,6,9.457473333,-12.78760333,SL
3,30,10,9.458888333,-10.77579,SL
99,30,6,9.459416667,-12.68402667,SL
7,45,6,9.460565,-12.79422833,SL
8,30,6,9.461406667,-12.82157333,SL
8,15,6,9.462133333,-12.79902833,SL
3,60,6,9.462383333,-12.76099,SL
99,8,6,9.463428333,-12.70914667,SL
99,15,6,9.464046667,-12.69018,SL
3,2,6,9.46493,-10.75826167,SL
3,25,6,9.465051667,-12.80801333,SL
99,10,6,9.466886667,-12.683435,SL
99,10,6,9.46779,-12.685325,SL
99,10,10,9.468901667,-12.926775,GN
8,20,6,9.46906,-10.81617167,SL
8,20,6,9.469195,-10.81654833,SL
3,120,3,9.4693,-12.828105,SL
8,45,6,9.469565,-12.81374333,SL
8,60,6,9.47034,-12.75788167,SL
8,45,10,9.473271667,-12.79692833,SL
8,40,6,9.474003333,-12.80806833,SL
8,6,6,9.474015,-12.79958,SL
99,60,6,9.475481667,-12.67175167,SL
3,4,6,9.476256667,-10.71858333,SL
7,30,10,9.476476667,-12.675555,SL
8,15,10,9.478428333,-12.8071,SL
8,40,10,9.478601667,-12.83995667,SL
99,3,6,9.479316667,-12.90169833,GN
8,45,6,9.479331667,-12.81274833,SL
8,40,10,9.479331667,-12.81274833,SL
99,8,6,9.47969,-12.89603833,GN
99,10,6,9.47983,-12.93985167,GN
5,45,6,9.480076667,-12.75962833,SL
99,5,10,9.480753333,-12.73629333,SL
8,60,6,9.48083,-12.80881333,SL
3,60,3,9.481633333,-12.78918667,SL
3,60,6,9.48249,-12.79972,SL
99,10,10,9.483181667,-12.69537667,SL
7,6,6,9.483298333,-12.750565,SL
99,30,6,9.483705,-12.73768833,SL
7,60,10,9.484531667,-12.73756667,SL
99,40,6,9.484606667,-12.89798833,GN
7,5,6,9.484651667,-12.71786167,SL
7,3,6,9.484756667,-12.89461833,GN
8,40,6,9.486376667,-12.80657667,SL
99,10,6,9.486705,-12.72058833,SL
8,160,10,9.487311667,-12.82345667,SL
3,60,10,9.487363333,-10.60197167,SL
7,30,6,9.48784,-12.758145,SL
7,5,3,9.487873333,-12.89436,GN
3,2,6,9.48791,-10.799625,SL
3,10,6,9.48791,-10.79957833,SL
7,5,6,9.488893333,-12.72337167,SL
8,60,6,9.488931667,-12.74792333,SL
7,15,6,9.489475,-12.74034833,SL
8,45,6,9.490696667,-12.80740167,SL
8,15,6,9.490891667,-12.81233833,SL
99,5,10,9.491165,-12.74168667,SL
8,30,6,9.493766667,-12.745205,SL
99,60,10,9.493843333,-12.684515,SL
99,30,6,9.494056667,-12.897015,GN
7,4,6,9.494465,-12.93175333,GN
99,15,10,9.495223333,-12.66803333,SL
99,120,10,9.496358333,-12.68248833,SL
8,6,6,9.49652,-12.75840167,SL
8,30,6,9.498165,-12.73255,SL
7,30,6,9.499005,-12.72172333,SL
99,10,10,9.499965,-12.69693333,SL
7,60,3,9.50065,-12.90934833,GN
7,60,3,9.50092,-12.90876333,GN
99,10,10,9.50145,-12.655135,SL
99,6,10,9.501935,-12.65683167,SL
8,15,6,9.502228333,-12.793455,SL
99,15,6,9.502321667,-12.887945,GN
8,30,6,9.504671667,-12.75306333,SL
3,45,6,9.505388333,-12.80160167,SL
8,35,6,9.50557,-12.817695,SL
8,15,6,9.506425,-12.82148667,SL
8,12,6,9.5066,-12.765125,SL
99,4,6,9.508548333,-12.890145,GN
999995,999995,999995,9.509543333,-10.79282667,SL
8,9,6,9.512201667,-12.82386,SL
8,60,6,9.513628333,-12.74965167,SL
8,40,6,9.514218333,-12.75402833,SL
8,30,6,9.514553333,-12.743565,SL
999995,999995,999995,9.515375,-10.79081333,SL
8,8,6,9.515566667,-10.70462,SL
8,50,6,9.516971667,-12.76763333,SL
3,4,6,9.518875,-10.74451833,GN
99,20,6,9.519205,-12.64781167,SL
8,15,6,9.520341667,-12.72786667,SL
8,45,6,9.521401667,-12.71506833,SL
3,5,6,9.524198333,-10.65549167,SL
1,30,3,9.524496667,-12.91985667,GN
8,15,6,9.524805,-12.752605,SL
99,4,10,9.526296667,-12.90368833,GN
3,15,6,9.531986667,-12.65847667,SL
7,10,6,9.532008333,-12.92873167,GN
3,10,3,9.538545,-12.66337167,SL
8,35,6,9.53921,-12.73734167,SL
99,20,6,9.540825,-12.76524167,SL
1,30,3,9.542356667,-12.92025667,GN
99,4,6,9.542621667,-12.90817667,GN
3,20,6,9.544255,-12.76426833,SL
8,60,6,9.544318333,-12.72617,SL
8,15,6,9.545631667,-12.74759,SL
99,20,6,9.550696667,-12.69537667,SL
7,15,6,9.551896667,-12.737005,SL
3,15,6,9.552178333,-12.63244333,SL
999995,999995,999995,9.552758333,-12.73662833,SL
3,10,6,9.553366667,-12.73441333,SL
99,40,6,9.554068333,-12.918175,GN
8,20,6,9.554263333,-12.65965,SL
99,30,6,9.554546667,-12.63374833,SL
3,6,6,9.556385,-10.749535,GN
3,4,6,9.556735,-10.79887167,GN
3,10,6,9.558636667,-12.69505833,SL
7,30,6,9.562293333,-12.76134833,SL
7,6,6,9.562905,-12.76752833,SL
3,10,6,9.564193333,-12.653425,SL
3,60,6,9.567231667,-12.80007,SL
99,20,6,9.5685,-12.72507833,SL
3,6,6,9.569155,-12.79577667,SL
7,25,6,9.56946,-12.76779167,SL
3,10,3,9.569675,-12.684105,SL
999995,999995,999995,9.570288333,-12.72246167,SL
7,30,6,9.571443333,-12.77234,SL
3,10,6,9.575875,-12.68067,SL
7,30,3,9.577998333,-12.78665,SL
99,20,6,9.579016667,-12.64103167,SL
7,30,6,9.582446667,-12.67796333,SL
7,20,6,9.585075,-10.85353667,SL
99,60,6,9.58546,-12.673555,SL
99,20,6,9.585635,-12.64239167,SL
7,2,6,9.588203333,-10.75977833,GN
3,75,6,9.591746667,-12.81478667,SL
99,20,6,9.593901667,-12.76557667,SL
7,45,3,9.597085,-12.80976167,SL
8,20,6,9.597121667,-12.76265667,SL
99,20,6,9.598533333,-12.76849667,SL
3,18,6,9.600188333,-12.80175833,SL
3,30,3,9.600303333,-10.80454667,GN
99,20,6,9.60054,-12.76676333,SL
999995,999995,999995,9.603836667,-12.74891833,SL
999995,999995,999995,9.604391667,-12.751445,SL
999995,999995,999995,9.60466,-12.75037333,SL
8,65,6,9.605948333,-12.83149667,SL
999995,999995,999995,9.606411667,-12.72555,SL
999995,999995,999995,9.606753333,-10.87018333,SL
99,30,6,9.607291667,-12.658585,SL
8,30,10,9.607935,-12.76846333,SL
99,16,6,9.610326667,-12.72617667,SL
7,30,6,9.610548333,-12.75733833,SL
7,20,6,9.610611667,-12.76368167,SL
3,10,6,9.611836667,-12.79420667,SL
3,20,6,9.611868333,-12.80957833,SL
7,20,6,9.614503333,-12.78752,SL
3,30,3,9.614586667,-12.80893167,SL
7,30,6,9.615326667,-12.78630833,SL
7,20,6,9.616,-12.75210167,SL
7,10,6,9.61904,-12.781145,SL
999995,999995,999995,9.619405,-12.76364333,SL
7,30,6,9.619806667,-12.72944333,SL
7,15,6,9.620615,-12.757105,SL
3,10,6,9.62222,-10.84987,SL
3,15,6,9.622316667,-12.60542833,SL
3,5,6,9.623805,-12.63401833,SL
999995,999995,999995,9.62502,-12.78289833,SL
999995,999995,999995,9.625291667,-12.77425667,SL
99,20,6,9.626418333,-12.777035,SL
99,20,6,9.627056667,-12.78746167,SL
999995,999995,999995,9.628566667,-12.78883333,SL
999995,999995,999995,9.628668333,-12.78998833,SL
999995,999995,999995,9.62905,-12.78673167,SL
999995,999995,999995,9.629153333,-12.75237667,SL
99,15,6,9.630583333,-12.79101667,SL
999995,999995,999995,9.632416667,-12.793965,SL
999995,999995,999995,9.637211667,-12.76932,SL
3,15,10,9.639433333,-12.81218833,SL
8,30,6,9.641225,-12.79843333,SL
999995,999995,999995,9.64233,-12.799645,SL
999995,999995,999995,9.642658333,-12.756945,SL
99,120,6,9.64377,-12.75739167,SL
999995,999995,999995,9.643956667,-12.759665,SL
99,20,6,9.644646667,-12.74981167,SL
999995,999995,999995,9.64533,-12.763755,SL
3,10,6,9.64637,-10.88484667,SL
99,20,6,9.647183333,-12.753775,SL
8,20,6,9.64722,-12.63115333,SL
999995,999995,999995,9.647921667,-12.78223667,SL
3,3,6,9.64798,-10.74071667,GN
8,60,10,9.649098333,-12.807215,SL
999995,999995,999995,9.649456667,-12.81901333,SL
99,20,6,9.650088333,-12.76482667,SL
3,6,6,9.65212,-10.83723167,SL
99,20,6,9.654331667,-12.77234333,SL
999995,999995,999995,9.654468333,-12.77605167,SL
99,10,6,9.654866667,-12.77573667,SL
999995,999995,999995,9.65494,-12.80906333,SL
99,15,6,9.656873333,-12.77184667,SL
99,50,6,9.657661667,-12.76407667,SL
8,20,10,9.657991667,-12.789645,SL
999995,999995,999995,9.658661667,-12.76992,SL
7,10,10,9.659483333,-12.75242833,SL
99,120,6,9.659496667,-12.75238,SL
3,30,6,9.660586667,-12.82514667,SL
8,35,10,9.6611,-10.90016333,SL
999995,999995,999995,9.6626,-10.87082167,SL
8,12,10,9.663283333,-10.94732,SL
99,25,6,9.663395,-12.77001167,SL
3,15,6,9.663495,-12.82905,SL
8,15,10,9.66401,-10.86935833,SL
8,12,10,9.664141667,-10.90748667,SL
999995,999995,999995,9.664643333,-12.80392167,SL
99,20,6,9.665155,-12.77084333,SL
999995,999995,999995,9.665598333,-12.79860667,SL
999995,999995,999995,9.666213333,-12.805735,SL
8,60,6,9.666498333,-12.784695,SL
5,3,6,9.668351667,-10.84535,SL
7,40,10,9.669665,-12.8267,SL
8,30,10,9.671388333,-12.83396333,SL
8,30,10,9.671515,-12.80567333,SL
8,20,10,9.671988333,-10.88342333,SL
8,20,10,9.672011667,-12.83225667,SL
3,15,6,9.673651667,-12.645015,SL
8,90,10,9.673683333,-12.83704,SL
99,10,6,9.673685,-12.65747,SL
8,70,10,9.67384,-12.85160833,SL
8,60,10,9.674755,-12.83383833,SL
8,70,10,9.675083333,-12.83627833,SL
8,60,10,9.675111667,-12.83437167,SL
8,10,6,9.675403333,-12.65623833,SL
999995,999995,999995,9.675693333,-12.77151333,SL
999995,999995,999995,9.676565,-12.84852667,SL
8,20,10,9.676688333,-12.821995,SL
8,60,10,9.676775,-12.82609833,SL
99,15,6,9.677405,-12.64703167,SL
999995,999995,999995,9.6777,-10.90498833,SL
8,60,10,9.677715,-12.85115,SL
3,15,3,9.677741667,-12.76826333,SL
999995,999995,999995,9.678176667,-10.90467333,SL
999995,999995,999995,9.678838333,-10.89796167,SL
8,30,10,9.67913,-10.89802333,SL
8,30,10,9.67973,-12.83726833,SL
8,30,10,9.680223333,-12.83418167,SL
8,90,10,9.680483333,-12.85831667,GN
8,60,10,9.680998333,-12.85082,SL
8,10,10,9.682743333,-10.86231,SL
8,10,10,9.682743333,-10.86231,SL
8,60,10,9.68362,-12.86112,GN
8,15,10,9.68429,-10.91391,SL
8,60,10,9.684668333,-12.77875833,SL
999995,999995,999995,9.687351667,-12.63919,SL
999995,999995,999995,9.687633333,-12.638965,SL
8,30,10,9.68847,-12.84371333,SL
8,20,10,9.688853333,-12.85851167,GN
3,10,6,9.6907,-10.95015333,SL
8,45,10,9.690748333,-12.736785,SL
3,15,10,9.691096667,-12.8135,SL
8,50,10,9.692203333,-12.73926333,SL
8,20,6,9.696508333,-12.79170833,SL
8,240,10,9.69798,-12.80854167,SL
8,60,10,9.69842,-12.79274,SL
7,10,6,9.699811667,-12.79109667,SL
8,60,10,9.702896667,-12.74294,SL
999995,999995,999995,9.705598333,-12.64401667,SL
3,15,3,9.705693333,-12.76566167,SL
7,10,6,9.70588,-12.72896667,SL
999995,999995,999995,9.706075,-12.644035,SL
8,15,6,9.708913333,-12.80698333,SL
8,120,6,9.709541667,-12.80330333,SL
8,15,6,9.713941667,-12.71390667,SL
8,10,10,9.714326667,-10.94576833,SL
8,40,10,9.716293333,-12.752385,SL
8,90,10,9.7165,-12.76246333,SL
3,90,10,9.717926667,-12.79773333,GN
8,15,10,9.718221667,-12.72659667,SL
8,50,10,9.71992,-12.78003833,SL
8,55,6,9.720783333,-12.79423,GN
999995,999995,999995,9.7211,-10.96844333,SL
8,25,6,9.722235,-12.75171167,SL
3,12,6,9.724561667,-10.87733167,SL
3,30,3,9.726191667,-10.87594333,SL
8,60,10,9.72745,-12.75674,SL
8,90,10,9.735506667,-12.78890333,GN
99,120,6,9.74028,-12.64503333,SL
3,10,10,9.746448333,-12.78207333,GN
8,15,6,9.754125,-12.65708167,SL
3,20,6,9.755321667,-12.682105,GN
3,60,6,9.763036667,-10.971005,SL
999995,999995,999995,9.763095,-12.66084,GN
8,25,10,9.763483333,-10.97102667,SL
999995,999995,999995,9.765571667,-10.91793833,SL
999995,999995,999995,9.765696667,-12.66541833,GN
999995,999995,999995,9.76635,-10.91660333,SL
7,15,6,9.77137,-10.89487833,SL
8,120,6,9.78336,-12.66938333,GN
8,20,6,9.78337,-12.66495333,GN
999995,999995,999995,9.786433333,-11.01291167,SL
7,30,10,9.787306667,-10.90386167,SL
8,20,10,9.801773333,-11.01106167,SL
8,35,6,9.802463333,-12.55398333,GN
999995,999995,999995,9.8032,-10.92082333,SL
8,6,6,9.803463333,-12.59023167,GN
3,14,3,9.806566667,-10.86311,GN
3,10,3,9.813988333,-10.94203,SL
11,60,6,9.814615,-12.54902333,GN
999995,999995,999995,9.818586667,-12.5569,GN
999995,999995,999995,9.819808333,-12.546595,GN
999995,999995,999995,9.8212,-12.54732,GN
999995,999995,999995,9.822431667,-10.98425833,SL
7,6,10,9.82245,-11.01068,SL
999995,999995,999995,9.824766667,-10.98290333,SL
999995,999995,999995,9.82509,-11.00569667,SL
5,2,6,9.825948333,-10.99877667,SL
999995,999995,999995,9.826311667,-10.98881667,SL
999995,999995,999995,9.82674,-11.00325333,SL
999995,999995,999995,9.827865,-12.52456833,GN
4,14,6,9.828693333,-10.97853333,SL
7,30,6,9.829193333,-10.97851167,SL
999995,999995,999995,9.829671667,-12.52419167,GN
8,60,10,9.829671667,-12.52419167,GN
999995,999995,999995,9.831435,-12.542625,GN
8,30,6,9.83258,-12.56186,GN
8,60,3,9.83315,-12.579315,GN
8,30,6,9.833371667,-12.61979167,GN
8,30,6,9.834655,-12.61689667,GN
999995,999995,999995,9.834798333,-10.96967667,SL
8,10,6,9.84007,-12.56942333,GN
999995,999995,999995,9.840106667,-11.03921667,SL
999995,999995,999995,9.840573333,-10.99413667,SL
7,5,10,9.840831667,-10.99917167,SL
3,15,3,9.840963333,-11.038485,SL
999995,999995,999995,9.841063333,-10.99922667,SL
999995,999995,999995,9.841703333,-12.61982167,GN
999995,999995,999995,9.842143333,-11.065285,SL
999995,999995,999995,9.842616667,-10.98161667,SL
8,13,1,9.843001667,-10.88219667,GN
8,45,3,9.84323,-12.51829333,GN
999995,999995,999995,9.84439,-10.86357833,GN
999995,999995,999995,9.846441667,-10.97505,SL
8,3,10,9.846453333,-10.97498167,SL
8,15,6,9.846525,-12.60969167,GN
8,15,10,9.846751667,-10.97497333,SL
8,20,6,9.846908333,-12.53777333,GN
999995,999995,999995,9.847566667,-10.87785,GN
999995,999995,999995,9.847566667,-10.87785,GN
999995,999995,999995,9.849028333,-12.56700167,GN
999995,999995,999995,9.849221667,-12.53451667,GN
999995,999995,999995,9.8497,-12.56635333,GN
8,20,6,9.853061667,-12.46843167,SL
999995,999995,999995,9.853195,-12.47612167,SL
3,60,6,9.856555,-12.49490333,GN
3,15,6,9.857186667,-10.94240333,SL
999995,999995,999995,9.858108333,-10.85636167,GN
999995,999995,999995,9.859408333,-12.54151833,GN
999995,999995,999995,9.863261667,-10.857115,GN
3,60,6,9.863316667,-12.51448333,GN
999995,999995,999995,9.863716667,-11.13050833,SL
999995,999995,999995,9.863723333,-11.130735,SL
4,5,10,9.864851667,-10.84854167,GN
999995,999995,999995,9.865255,-12.64825,GN
5,5,6,9.866221667,-12.457515,SL
5,10,3,9.867105,-12.54028,GN
999995,999995,999995,9.867426667,-10.85087833,GN
999995,999995,999995,9.86875,-11.10938667,SL
999995,999995,999995,9.86876,-11.10959167,SL
999995,999995,999995,9.869056667,-10.86206,GN
3,8,3,9.870805,-10.91111333,GN
8,15,10,9.875121667,-12.63199833,GN
3,10,3,9.875748333,-12.55739,GN
7,4,5,9.877196667,-11.13427167,SL
7,5,10,9.877501667,-11.01817,SL
3,10,5,9.878868333,-11.12478333,SL
8,10,6,9.880246667,-12.63117333,GN
99,20,6,9.880693333,-12.54015833,GN
999995,999995,999995,9.880833333,-10.86591333,GN
999995,999995,999995,9.880908333,-11.11291167,SL
8,10,10,9.88403,-11.00602833,SL
999995,999995,999995,9.884913333,-10.986445,SL
7,20,3,9.884918333,-12.54356167,GN
999995,999995,999995,9.884926667,-12.54839167,GN
999995,999995,999995,9.885651667,-12.53802167,GN
11,10,10,9.886298333,-12.50869333,GN
999995,999995,999995,9.888233333,-12.56697,GN
3,15,3,9.888878333,-11.06771,SL
999995,999995,999995,9.888878333,-11.06677167,SL
999995,999995,999995,9.889461667,-12.47722333,GN
999995,999995,999995,9.889626667,-12.56406,GN
999995,999995,999995,9.890888333,-12.56762833,GN
999995,999995,999995,9.89103,-11.129895,SL
999995,999995,999995,9.891308333,-12.47887333,GN
999995,999995,999995,9.89134,-12.47884833,GN
8,40,6,9.891416667,-12.50283167,GN
8,10,6,9.891741667,-12.47718833,GN
999995,999995,999995,9.89229,-12.48113667,GN
999995,999995,999995,9.8924,-11.12981167,SL
999995,999995,999995,9.892681667,-12.479985,GN
999995,999995,999995,9.894708333,-12.47779167,GN
8,9999,999995,9.895738333,-11.12912,SL
8,20,5,9.895811667,-11.12917333,SL
999995,999995,999995,9.896251667,-12.43397667,SL
999995,999995,999995,9.897438333,-10.98238333,SL
99,60,6,9.898306667,-12.478125,GN
999995,999995,999995,9.89917,-12.42282167,SL
99,30,6,9.900408333,-12.47995667,GN
999995,999995,999995,9.900765,-11.11653,SL
999995,999995,999995,9.900973333,-12.49962,GN
5,30,6,9.901023333,-12.41445667,SL
5,20,10,9.901591667,-11.14491667,SL
999995,999995,999995,9.902913333,-11.12352,SL
5,60,6,9.90408,-12.42567333,SL
999995,999995,999995,9.904186667,-11.13269167,SL
7,3,10,9.904658333,-10.99321833,SL
5,10,6,9.905103333,-12.43060333,SL
999995,999995,999995,9.905706667,-12.51516833,GN
5,10,6,9.906911667,-12.42026167,SL
6,35,10,9.907205,-12.004605,SL
